pos,vel,time
2.310187500000003,8.325000000000006,0.5550000000000004
2.3520000000000034,8.400000000000006,0.5600000000000004
2.3941875000000032,8.475000000000005,0.5650000000000004
2.4367500000000035,8.550000000000006,0.5700000000000004
2.4796875000000034,8.625000000000005,0.5750000000000004
2.522894683899492,8.620508075688766,0.5800000000000004
2.5658097242779365,8.545508075688767,0.5850000000000004
2.60834976465638,8.470508075688768,0.5900000000000004
2.650514805034824,8.395508075688767,0.5950000000000004
2.692304845413268,8.320508075688767,0.6000000000000004
2.7337198857917118,8.245508075688766,0.6050000000000004
2.7747599261701557,8.170508075688767,0.6100000000000004
2.815424966548599,8.095508075688766,0.6150000000000004
2.8557150069270434,8.020508075688767,0.6200000000000004
2.8956300473054872,7.945508075688767,0.6250000000000004
2.935170087683931,7.870508075688766,0.6300000000000004
2.974335128062375,7.795508075688766,0.6350000000000005
3.0131251684408187,7.720508075688766,0.6400000000000005
3.0515402088192625,7.645508075688767,0.6450000000000005
3.0895802491977067,7.570508075688766,0.6500000000000005
3.1272452895761504,7.495508075688766,0.6550000000000005
3.164535329954594,7.420508075688766,0.6600000000000005
3.2014503703330384,7.345508075688766,0.6650000000000005
3.2379904107114816,7.270508075688766,0.6700000000000005
3.274155451089926,7.195508075688766,0.6750000000000005
3.3099454914683695,7.120508075688766,0.6800000000000005
3.345360531846813,7.045508075688765,0.6850000000000005
3.3804005722252572,6.970508075688766,0.6900000000000005
3.4150656126037013,6.895508075688766,0.6950000000000005
3.449355652982145,6.820508075688766,0.7000000000000005
3.4832706933605886,6.7455080756887655,0.7050000000000005
3.5168107337390326,6.670508075688765,0.7100000000000005
3.5499757741174767,6.595508075688765,0.7150000000000005
3.5827658144959207,6.520508075688765,0.7200000000000005
3.6151808548743642,6.445508075688766,0.7250000000000005
3.647220895252808,6.370508075688765,0.7300000000000005
3.6788859356312518,6.295508075688765,0.7350000000000005
3.7101759760096957,6.220508075688765,0.7400000000000005
3.7410910163881397,6.145508075688765,0.7450000000000006
3.7716310567665836,6.070508075688765,0.7500000000000006
3.8017960971450275,5.995508075688765,0.7550000000000006
3.8315861375234714,5.920508075688765,0.7600000000000006
3.8610011779019153,5.845508075688764,0.7650000000000006
3.890041218280359,5.770508075688765,0.7700000000000006
3.918706258658803,5.695508075688765,0.7750000000000006
3.946996299037247,5.620508075688765,0.7800000000000006
3.9749113394156903,5.5455080756887645,0.7850000000000006
4.002451379794135,5.470508075688764,0.7900000000000006
4.029616420172578,5.395508075688764,0.7950000000000006
4.056406460551022,5.320508075688764,0.8000000000000006
4.082821500929466,5.245508075688765,0.8050000000000006
4.10886154130791,5.170508075688764,0.8100000000000006
4.1345265816863535,5.095508075688764,0.8150000000000006
4.159816622064797,5.020508075688764,0.8200000000000006
